symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
GRASIM-EQ,2025-12-11 14:35:00+05:30,2025-12-11 15:00:00+05:30,LONG,2797.8,2794.0,257,-976.6000000000467,Stop Loss
TATACONSUM-EQ,2025-12-03 11:40:00+05:30,2025-12-03 12:00:00+05:30,SHORT,1138.0,1139.8,537,-966.5999999999756,Stop Loss
BRITANNIA-EQ,2025-12-10 12:10:00+05:30,2025-12-10 15:10:00+05:30,SHORT,5826.0,5830.5,39,-175.5,End of Day
HEROMOTOCO-EQ,2025-12-10 14:05:00+05:30,2025-12-10 14:10:00+05:30,SHORT,5932.5,5937.0,212,-954.0,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:15:00+05:30,2025-12-10 14:25:00+05:30,SHORT,5925.0,5929.0,236,-944.0,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:45:00+05:30,2025-12-10 15:00:00+05:30,SHORT,5928.5,5938.0,98,-931.0,Stop Loss
APOLLOHOSP-EQ,2025-12-10 11:45:00+05:30,2025-12-10 11:50:00+05:30,SHORT,7044.0,7041.0,618,1854.0,Take Profit
APOLLOHOSP-EQ,2025-12-10 12:00:00+05:30,2025-12-10 12:05:00+05:30,SHORT,7040.0,7044.0,236,-944.0,Stop Loss
APOLLOHOSP-EQ,2025-12-10 12:35:00+05:30,2025-12-10 12:55:00+05:30,SHORT,7025.0,7040.0,62,-930.0,Stop Loss
BPCL-EQ,2025-12-12 12:35:00+05:30,2025-12-12 12:40:00+05:30,LONG,360.85,360.6,3707,-926.75,Stop Loss
BPCL-EQ,2025-12-12 12:55:00+05:30,2025-12-12 13:00:00+05:30,LONG,361.05,361.0,18353,-917.6500000002086,Stop Loss
BPCL-EQ,2025-12-12 14:00:00+05:30,2025-12-12 15:00:00+05:30,LONG,362.7,363.7,1817,1817.0,Take Profit
SHRIRAMFIN-EQ,2025-12-10 14:55:00+05:30,2025-12-10 15:00:00+05:30,SHORT,835.0,836.75,529,-925.75,Stop Loss
TRENT-EQ,2025-12-10 12:30:00+05:30,2025-12-10 12:35:00+05:30,SHORT,4064.1,4058.6999999999994,339,1830.600000000185,Take Profit
TRENT-EQ,2025-12-10 14:00:00+05:30,2025-12-10 14:50:00+05:30,SHORT,4043.1,4018.1,74,1850.0,Take Profit
TRENT-EQ,2025-12-11 11:05:00+05:30,2025-12-11 11:10:00+05:30,SHORT,3942.8,3950.0,132,-950.399999999976,Stop Loss
LTIM-EQ,2025-12-04 11:35:00+05:30,2025-12-04 11:40:00+05:30,LONG,6257.5,6255.0,377,-942.5,Stop Loss
LTIM-EQ,2025-12-04 11:45:00+05:30,2025-12-04 12:50:00+05:30,LONG,6260.0,6250.5,98,-931.0,Stop Loss
LTIM-EQ,2025-12-05 12:20:00+05:30,2025-12-05 12:25:00+05:30,LONG,6366.0,6362.0,231,-924.0,Stop Loss
