symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
TCS-EQ,2025-10-14 12:55:00+05:30,2025-10-14 13:05:00+05:30,SHORT,2959.8,2963.0,311,-995.1999999999434,Stop Loss
TCS-EQ,2025-10-14 15:00:00+05:30,2025-10-14 15:05:00+05:30,SHORT,2960.0,2964.0,246,-984.0,Stop Loss
TCS-EQ,2025-12-03 12:15:00+05:30,2025-12-03 12:25:00+05:30,LONG,3209.4,3201.1,117,-971.1000000000213,Stop Loss
TCS-EQ,2025-12-10 10:55:00+05:30,2025-12-10 11:05:00+05:30,SHORT,3181.6,3186.5,197,-965.3000000000179,Stop Loss
HDFCBANK-EQ,2025-10-01 12:15:00+05:30,2025-10-01 12:20:00+05:30,LONG,968.25,968.05,4793,-958.600000000218,Stop Loss
HDFCBANK-EQ,2025-10-01 14:25:00+05:30,2025-10-01 14:30:00+05:30,LONG,964.85,964.5,2712,-949.2000000000617,Stop Loss
HDFCBANK-EQ,2025-10-01 14:55:00+05:30,2025-10-01 15:00:00+05:30,LONG,965.05,964.45,1566,-939.5999999998576,Stop Loss
HDFCBANK-EQ,2025-10-17 12:45:00+05:30,2025-10-17 12:50:00+05:30,LONG,1008.0,1005.85,432,-928.7999999999902,Stop Loss
HDFCBANK-EQ,2025-11-20 14:55:00+05:30,2025-11-20 15:00:00+05:30,LONG,1010.7,1009.1,575,-920.0000000000131,Stop Loss
INFY-EQ,2025-09-09 14:00:00+05:30,2025-09-09 15:10:00+05:30,LONG,1504.5,1504.8,172,51.59999999999218,End of Day
INFY-EQ,2025-09-26 14:15:00+05:30,2025-09-26 14:30:00+05:30,SHORT,1442.5,1446.2,246,-910.2000000000112,Stop Loss
INFY-EQ,2025-09-29 12:45:00+05:30,2025-09-29 12:50:00+05:30,SHORT,1443.6,1446.7,291,-902.1000000000397,Stop Loss
INFY-EQ,2025-09-29 15:00:00+05:30,2025-09-29 15:10:00+05:30,SHORT,1444.2,1439.8,129,567.6000000000117,End of Day
INFY-EQ,2025-10-06 14:00:00+05:30,2025-10-06 14:25:00+05:30,LONG,1469.6,1467.7,473,-898.6999999999355,Stop Loss
INFY-EQ,2025-10-06 14:30:00+05:30,2025-10-06 14:40:00+05:30,LONG,1469.3,1474.3,356,1780.0,Take Profit
INFY-EQ,2025-10-06 15:00:00+05:30,2025-10-06 15:10:00+05:30,LONG,1474.3,1474.7,605,242.00000000005502,End of Day
INFY-EQ,2025-10-09 15:00:00+05:30,2025-10-09 15:05:00+05:30,LONG,1510.6,1510.0,1518,-910.7999999998619,Stop Loss
INFY-EQ,2025-11-21 12:20:00+05:30,2025-11-21 12:55:00+05:30,LONG,1548.9,1546.0,311,-901.9000000000283,Stop Loss
INFY-EQ,2025-12-05 10:40:00+05:30,2025-12-05 13:40:00+05:30,LONG,1625.8,1620.0,153,-887.399999999993,Stop Loss
ICICIBANK-EQ,2025-09-29 12:45:00+05:30,2025-09-29 13:10:00+05:30,SHORT,1349.6,1351.9,384,-883.2000000000698,Stop Loss
ICICIBANK-EQ,2025-09-29 15:00:00+05:30,2025-09-29 15:10:00+05:30,SHORT,1347.1,1347.9,190,-152.00000000003456,End of Day
ICICIBANK-EQ,2025-10-16 15:00:00+05:30,2025-10-16 15:05:00+05:30,LONG,1417.8,1416.1,513,-872.1000000000233,Stop Loss
ICICIBANK-EQ,2025-10-23 14:05:00+05:30,2025-10-23 14:10:00+05:30,SHORT,1367.9,1366.9,1730,1730.0,Take Profit
