symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
JSWSTEEL-EQ,2025-12-10 14:00:00+05:30,2025-12-10 15:10:00+05:30,SHORT,1099.4,1097.9,280,420.0,End of Day
INDUSINDBK-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,837.5,836.5,2143,2143.0,Take Profit
INDUSINDBK-EQ,2025-12-10 11:00:00+05:30,2025-12-10 12:20:00+05:30,SHORT,836.35,840.2,283,-1089.5500000000065,Stop Loss
INDUSINDBK-EQ,2025-12-10 14:00:00+05:30,2025-12-10 14:45:00+05:30,SHORT,836.6,834.0000000000001,832,2163.1999999999243,Take Profit
GRASIM-EQ,2025-12-11 14:35:00+05:30,2025-12-11 15:00:00+05:30,LONG,2797.8,2794.0,290,-1102.0000000000528,Stop Loss
TATACONSUM-EQ,2025-12-03 11:40:00+05:30,2025-12-03 12:00:00+05:30,SHORT,1138.0,1139.8,607,-1092.5999999999724,Stop Loss
TATACONSUM-EQ,2025-12-08 14:00:00+05:30,2025-12-08 14:05:00+05:30,SHORT,1147.4,1146.0000000000005,1545,2162.999999999438,Take Profit
TATACONSUM-EQ,2025-12-08 14:10:00+05:30,2025-12-08 14:30:00+05:30,SHORT,1146.9,1149.0,525,-1102.4999999999523,Stop Loss
DIVISLAB-EQ,2025-12-08 14:00:00+05:30,2025-12-08 14:25:00+05:30,SHORT,6312.5,6292.5,109,2180.0,Take Profit
DIVISLAB-EQ,2025-12-08 14:30:00+05:30,2025-12-08 14:35:00+05:30,SHORT,6309.0,6297.0,185,2220.0,Take Profit
DIVISLAB-EQ,2025-12-08 14:40:00+05:30,2025-12-08 15:00:00+05:30,SHORT,6282.5,6296.5,81,-1134.0,Stop Loss
HEROMOTOCO-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,6170.0,6162.0,281,2248.0,Take Profit
HEROMOTOCO-EQ,2025-12-08 14:25:00+05:30,2025-12-08 14:30:00+05:30,SHORT,6167.0,6161.0,382,2292.0,Take Profit
HEROMOTOCO-EQ,2025-12-10 14:05:00+05:30,2025-12-10 14:10:00+05:30,SHORT,5932.5,5937.0,260,-1170.0,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:15:00+05:30,2025-12-10 14:25:00+05:30,SHORT,5925.0,5929.0,289,-1156.0,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:45:00+05:30,2025-12-10 15:00:00+05:30,SHORT,5928.5,5938.0,120,-1140.0,Stop Loss
APOLLOHOSP-EQ,2025-12-10 11:45:00+05:30,2025-12-10 11:50:00+05:30,SHORT,7044.0,7041.0,757,2271.0,Take Profit
BPCL-EQ,2025-12-01 14:25:00+05:30,2025-12-01 14:50:00+05:30,SHORT,354.95,353.05,1219,2316.099999999972,Take Profit
BPCL-EQ,2025-12-12 14:00:00+05:30,2025-12-12 15:00:00+05:30,LONG,362.7,363.7,2363,2363.0,Take Profit
SHRIRAMFIN-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,833.4,833.5,12053,-1205.300000000274,Stop Loss
SHRIRAMFIN-EQ,2025-12-10 14:55:00+05:30,2025-12-10 15:00:00+05:30,SHORT,835.0,836.75,681,-1191.75,Stop Loss
TRENT-EQ,2025-12-01 14:50:00+05:30,2025-12-01 15:10:00+05:30,SHORT,4216.7,4222.6,29,-171.10000000001583,End of Day
TRENT-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,4092.5,4095.9,346,-1176.4000000000315,Stop Loss
TRENT-EQ,2025-12-08 14:25:00+05:30,2025-12-08 14:35:00+05:30,SHORT,4093.8,4085.8,291,2328.0,Take Profit
TRENT-EQ,2025-12-10 14:00:00+05:30,2025-12-10 14:50:00+05:30,SHORT,4043.1,4018.1,95,2375.0,Take Profit
TRENT-EQ,2025-12-11 11:05:00+05:30,2025-12-11 11:10:00+05:30,SHORT,3942.8,3950.0,168,-1209.5999999999694,Stop Loss
LTIM-EQ,2025-12-04 11:35:00+05:30,2025-12-04 11:40:00+05:30,LONG,6257.5,6255.0,481,-1202.5,Stop Loss
LTIM-EQ,2025-12-04 11:45:00+05:30,2025-12-04 12:50:00+05:30,LONG,6260.0,6250.5,125,-1187.5,Stop Loss
