symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
INDUSINDBK-EQ,2025-12-10 14:05:00+05:30,2025-12-10 14:45:00+05:30,SHORT,835.55,832.2499999999998,647,2135.1000000001177,Take Profit
TATACONSUM-EQ,2025-12-08 14:10:00+05:30,2025-12-08 14:30:00+05:30,SHORT,1146.9,1149.0,519,-1089.8999999999528,Stop Loss
DIVISLAB-EQ,2025-12-08 14:00:00+05:30,2025-12-08 14:25:00+05:30,SHORT,6312.5,6292.5,107,2140.0,Take Profit
DIVISLAB-EQ,2025-12-08 14:30:00+05:30,2025-12-08 14:35:00+05:30,SHORT,6309.0,6297.0,183,2196.0,Take Profit
DIVISLAB-EQ,2025-12-08 14:40:00+05:30,2025-12-08 15:00:00+05:30,SHORT,6282.5,6296.5,80,-1120.0,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:10:00+05:30,2025-12-10 14:30:00+05:30,SHORT,5926.5,5937.0,105,-1102.5,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:45:00+05:30,2025-12-10 15:00:00+05:30,SHORT,5928.5,5938.0,115,-1092.5,Stop Loss
BPCL-EQ,2025-12-01 14:25:00+05:30,2025-12-01 14:50:00+05:30,SHORT,354.95,353.05,1146,2177.399999999974,Take Profit
BPCL-EQ,2025-12-12 14:00:00+05:30,2025-12-12 15:00:00+05:30,LONG,362.7,363.7,2222,2222.0,Take Profit
SHRIRAMFIN-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,833.4,833.5,11332,-1133.2000000002577,Stop Loss
SHRIRAMFIN-EQ,2025-12-10 14:55:00+05:30,2025-12-10 15:00:00+05:30,SHORT,835.0,836.75,641,-1121.75,Stop Loss
TRENT-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,4092.5,4095.9,326,-1108.4000000000296,Stop Loss
TRENT-EQ,2025-12-08 14:25:00+05:30,2025-12-08 14:35:00+05:30,SHORT,4093.8,4085.8,274,2192.0,Take Profit
TRENT-EQ,2025-12-10 14:00:00+05:30,2025-12-10 14:50:00+05:30,SHORT,4043.1,4018.1,89,2225.0,Take Profit
LTIM-EQ,2025-12-04 11:55:00+05:30,2025-12-04 12:05:00+05:30,LONG,6266.5,6256.5,114,-1140.0,Stop Loss
