symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
HDFCBANK-EQ,2024-11-25 11:00:00+05:30,2024-11-25 12:10:00+05:30,LONG,889.33,892.4300000000002,645,1999.500000000088,Take Profit
HDFCBANK-EQ,2024-11-25 12:15:00+05:30,2024-11-25 12:20:00+05:30,LONG,890.53,890.3,4434,-1019.8200000000807,Stop Loss
HDFCBANK-EQ,2024-11-25 12:25:00+05:30,2024-11-25 12:30:00+05:30,LONG,890.45,889.7,1346,-1009.5,Stop Loss
HDFCBANK-EQ,2024-11-25 12:35:00+05:30,2024-11-25 12:40:00+05:30,LONG,889.9,889.33,1753,-999.2099999998884,Stop Loss
HDFCBANK-EQ,2024-11-25 15:00:00+05:30,2024-11-25 15:10:00+05:30,LONG,891.33,890.65,150,-102.00000000000955,End of Day
HDFCBANK-EQ,2024-11-27 12:05:00+05:30,2024-11-27 12:30:00+05:30,LONG,897.0,902.0,395,1975.0,Take Profit
HDFCBANK-EQ,2024-11-27 12:35:00+05:30,2024-11-27 12:45:00+05:30,LONG,901.0,899.5,672,-1008.0,Stop Loss
HDFCBANK-EQ,2024-11-27 12:50:00+05:30,2024-11-27 12:55:00+05:30,LONG,899.25,899.0,3993,-998.25,Stop Loss
HDFCBANK-EQ,2024-11-27 13:00:00+05:30,2024-11-27 13:05:00+05:30,LONG,899.0,899.3399999999999,5813,1976.4199999995242,Take Profit
HDFCBANK-EQ,2024-11-27 13:10:00+05:30,2024-11-27 13:15:00+05:30,LONG,898.5,898.8399999999999,5930,2016.1999999995146,Take Profit
HDFCBANK-EQ,2024-11-27 13:20:00+05:30,2024-11-27 13:25:00+05:30,LONG,898.98,899.28,6855,2056.499999999688,Take Profit
HDFCBANK-EQ,2024-11-27 13:30:00+05:30,2024-11-27 13:35:00+05:30,LONG,899.43,900.8899999999998,1436,2096.5599999997257,Take Profit
HDFCBANK-EQ,2024-11-27 13:40:00+05:30,2024-11-27 13:45:00+05:30,LONG,899.95,899.78,6293,-1069.8100000004579,Stop Loss
HDFCBANK-EQ,2024-11-27 13:50:00+05:30,2024-11-27 13:55:00+05:30,LONG,900.78,900.08,1513,-1059.0999999998967,Stop Loss
HDFCBANK-EQ,2024-11-27 14:00:00+05:30,2024-11-27 14:30:00+05:30,LONG,900.8,903.2399999999998,859,2095.959999999852,Take Profit
HDFCBANK-EQ,2024-11-27 14:35:00+05:30,2024-11-27 14:40:00+05:30,LONG,903.75,904.95,1782,2138.400000000081,Take Profit
HDFCBANK-EQ,2024-11-27 14:45:00+05:30,2024-11-27 15:10:00+05:30,LONG,906.18,905.13,484,-508.199999999978,End of Day
