symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
RELIANCE-EQ,2024-11-19 14:50:00+05:30,2024-11-19 15:10:00+05:30,SHORT,1254.6,1238.6,125,2000.0,Take Profit
RELIANCE-EQ,2024-11-29 13:25:00+05:30,2024-11-29 13:30:00+05:30,LONG,1296.5,1297.5,2040,2040.0,Take Profit
HDFCBANK-EQ,2024-11-12 12:45:00+05:30,2024-11-12 15:10:00+05:30,SHORT,860.5,857.73,224,620.4799999999959,End of Day
HDFCBANK-EQ,2024-11-13 13:05:00+05:30,2024-11-13 13:20:00+05:30,SHORT,850.98,852.0,1026,-1046.5199999999813,Stop Loss
HDFCBANK-EQ,2024-11-13 14:20:00+05:30,2024-11-13 14:30:00+05:30,SHORT,848.55,845.5899999999999,700,2072.0000000000255,Take Profit
HDFCBANK-EQ,2024-11-13 14:35:00+05:30,2024-11-13 14:40:00+05:30,SHORT,845.5,844.9000000000001,3522,2113.1999999996797,Take Profit
HDFCBANK-EQ,2024-11-13 14:50:00+05:30,2024-11-13 14:55:00+05:30,SHORT,843.8,843.95,7186,-1077.9000000006536,Stop Loss
HDFCBANK-EQ,2024-11-13 15:00:00+05:30,2024-11-13 15:10:00+05:30,SHORT,837.1,841.25,257,-1066.5499999999943,Stop Loss
HDFCBANK-EQ,2024-11-19 12:30:00+05:30,2024-11-19 12:40:00+05:30,LONG,872.83,872.08,1408,-1056.0,Stop Loss
HDFCBANK-EQ,2024-11-19 12:45:00+05:30,2024-11-19 13:05:00+05:30,LONG,873.28,875.5799999999999,909,2090.699999999959,Take Profit
HDFCBANK-EQ,2024-11-19 13:25:00+05:30,2024-11-19 13:30:00+05:30,LONG,874.78,875.04,8206,2133.5599999999254,Take Profit
HDFCBANK-EQ,2024-11-19 13:35:00+05:30,2024-11-19 13:50:00+05:30,LONG,874.55,874.1,2418,-1088.099999999835,Stop Loss
HDFCBANK-EQ,2024-11-19 13:55:00+05:30,2024-11-19 14:00:00+05:30,LONG,872.85,872.83,53867,-1077.3399999990202,Stop Loss
HDFCBANK-EQ,2024-11-19 14:15:00+05:30,2024-11-19 14:35:00+05:30,LONG,872.7,871.05,646,-1065.9000000000588,Stop Loss
HDFCBANK-EQ,2024-11-19 15:00:00+05:30,2024-11-19 15:10:00+05:30,LONG,871.68,870.98,285,-199.49999999998056,End of Day
HDFCBANK-EQ,2024-11-27 13:55:00+05:30,2024-11-27 15:00:00+05:30,LONG,901.13,907.4899999999999,331,2105.159999999967,Take Profit
HDFCBANK-EQ,2024-11-27 15:05:00+05:30,2024-11-27 15:10:00+05:30,LONG,904.58,904.7400000000001,13437,2149.9200000010997,Take Profit
INFY-EQ,2024-11-22 15:00:00+05:30,2024-11-22 15:05:00+05:30,LONG,1901.35,1906.9499999999998,391,2189.5999999999644,Take Profit
INFY-EQ,2024-11-28 12:30:00+05:30,2024-11-28 14:10:00+05:30,SHORT,1868.05,1858.1499999999999,225,2227.5000000000205,Take Profit
INFY-EQ,2024-11-28 14:15:00+05:30,2024-11-28 14:25:00+05:30,SHORT,1856.55,1858.9,485,-1139.7500000000662,Stop Loss
INFY-EQ,2024-11-28 14:30:00+05:30,2024-11-28 15:10:00+05:30,SHORT,1859.0,1855.55,418,1442.100000000019,End of Day
ICICIBANK-EQ,2024-11-12 13:40:00+05:30,2024-11-12 13:45:00+05:30,SHORT,1269.25,1270.0,1524,-1143.0,Stop Loss
ICICIBANK-EQ,2024-11-12 14:20:00+05:30,2024-11-12 14:25:00+05:30,SHORT,1269.55,1264.55,452,2260.0,Take Profit
ICICIBANK-EQ,2024-11-12 15:05:00+05:30,2024-11-12 15:10:00+05:30,SHORT,1269.05,1269.65,215,-129.00000000002933,End of Day
ICICIBANK-EQ,2024-11-13 14:35:00+05:30,2024-11-13 14:40:00+05:30,SHORT,1258.95,1259.0,23070,-1153.499999998951,Stop Loss
ICICIBANK-EQ,2024-11-13 14:50:00+05:30,2024-11-13 14:55:00+05:30,SHORT,1255.05,1252.3499999999997,845,2281.5000000002306,Take Profit
ICICIBANK-EQ,2024-11-13 15:00:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1252.3,1252.45,431,-64.6500000000392,End of Day
ICICIBANK-EQ,2024-11-29 14:20:00+05:30,2024-11-29 15:00:00+05:30,LONG,1302.0,1299.9,554,-1163.3999999999496,Stop Loss
HINDUNILVR-EQ,2024-11-11 14:10:00+05:30,2024-11-11 14:30:00+05:30,SHORT,2480.85,2486.05,221,-1149.2000000000603,Stop Loss
HINDUNILVR-EQ,2024-11-12 13:35:00+05:30,2024-11-12 14:30:00+05:30,SHORT,2456.95,2464.2,157,-1138.25,Stop Loss
HINDUNILVR-EQ,2024-11-12 15:00:00+05:30,2024-11-12 15:10:00+05:30,SHORT,2460.55,2461.0,221,-99.4499999999598,End of Day
HINDUNILVR-EQ,2024-11-14 12:45:00+05:30,2024-11-14 13:05:00+05:30,SHORT,2400.0,2386.8,171,2257.199999999969,Take Profit
HINDUNILVR-EQ,2024-11-14 13:10:00+05:30,2024-11-14 13:15:00+05:30,SHORT,2389.55,2392.75,359,-1148.7999999999347,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:20:00+05:30,2024-11-14 13:25:00+05:30,SHORT,2394.6,2400.0,211,-1139.4000000000192,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:30:00+05:30,2024-11-14 13:40:00+05:30,SHORT,2398.75,2396.6499999999996,1074,2255.4000000003907,Take Profit
HINDUNILVR-EQ,2024-11-14 13:45:00+05:30,2024-11-14 13:50:00+05:30,SHORT,2396.0,2398.9,396,-1148.400000000036,Stop Loss
HINDUNILVR-EQ,2024-11-14 13:55:00+05:30,2024-11-14 14:10:00+05:30,SHORT,2398.05,2401.75,307,-1135.8999999999442,Stop Loss
HINDUNILVR-EQ,2024-11-14 14:25:00+05:30,2024-11-14 14:50:00+05:30,SHORT,2400.95,2392.8499999999995,278,2251.800000000101,Take Profit
HINDUNILVR-EQ,2024-11-14 15:05:00+05:30,2024-11-14 15:10:00+05:30,SHORT,2394.35,2393.0499999999997,1770,2301.000000000322,Take Profit
HINDUNILVR-EQ,2024-11-21 14:25:00+05:30,2024-11-21 14:30:00+05:30,SHORT,2379.9,2380.0,11736,-1173.5999999989326,Stop Loss
HINDUNILVR-EQ,2024-11-21 15:00:00+05:30,2024-11-21 15:05:00+05:30,SHORT,2379.2,2384.85,205,-1158.2500000000186,Stop Loss
BHARTIARTL-EQ,2024-11-12 14:30:00+05:30,2024-11-12 14:35:00+05:30,SHORT,1562.5,1565.9,338,-1149.2000000000307,Stop Loss
BHARTIARTL-EQ,2024-11-12 15:00:00+05:30,2024-11-12 15:05:00+05:30,SHORT,1559.9,1557.5000000000005,948,2275.199999999655,Take Profit
BHARTIARTL-EQ,2024-11-13 15:05:00+05:30,2024-11-13 15:10:00+05:30,SHORT,1548.75,1547.65,318,349.7999999999711,End of Day
BHARTIARTL-EQ,2024-11-22 13:20:00+05:30,2024-11-22 13:25:00+05:30,LONG,1557.5,1557.3,5825,-1165.000000000265,Stop Loss
BHARTIARTL-EQ,2024-11-22 14:00:00+05:30,2024-11-22 14:05:00+05:30,LONG,1563.95,1562.25,678,-1152.6000000000308,Stop Loss
BHARTIARTL-EQ,2024-11-22 14:30:00+05:30,2024-11-22 15:10:00+05:30,LONG,1566.15,1570.0,185,712.2499999999832,End of Day
BHARTIARTL-EQ,2024-11-27 12:25:00+05:30,2024-11-27 12:30:00+05:30,LONG,1575.45,1577.95,919,2297.5,Take Profit
BHARTIARTL-EQ,2024-11-27 12:35:00+05:30,2024-11-27 12:55:00+05:30,LONG,1578.9,1575.4,334,-1169.0,Stop Loss
BHARTIARTL-EQ,2024-11-27 13:15:00+05:30,2024-11-27 13:20:00+05:30,LONG,1579.45,1577.25,527,-1159.400000000024,Stop Loss
BHARTIARTL-EQ,2024-11-27 13:25:00+05:30,2024-11-27 13:45:00+05:30,LONG,1576.05,1580.6499999999999,499,2295.3999999999546,Take Profit
BHARTIARTL-EQ,2024-11-27 13:50:00+05:30,2024-11-27 13:55:00+05:30,LONG,1580.6,1580.35,4686,-1171.5,Stop Loss
BHARTIARTL-EQ,2024-11-27 14:15:00+05:30,2024-11-27 15:10:00+05:30,LONG,1577.7,1577.3,225,-90.00000000002046,End of Day
BHARTIARTL-EQ,2024-11-29 12:10:00+05:30,2024-11-29 12:20:00+05:30,LONG,1624.75,1623.85,1287,-1158.300000000117,Stop Loss
BHARTIARTL-EQ,2024-11-29 12:35:00+05:30,2024-11-29 12:45:00+05:30,LONG,1634.85,1633.3,740,-1146.9999999999663,Stop Loss
BHARTIARTL-EQ,2024-11-29 12:50:00+05:30,2024-11-29 12:55:00+05:30,LONG,1635.55,1640.2499999999998,483,2270.099999999912,Take Profit
BHARTIARTL-EQ,2024-11-29 13:25:00+05:30,2024-11-29 13:30:00+05:30,LONG,1643.15,1645.9500000000003,827,2315.6000000001504,Take Profit
BHARTIARTL-EQ,2024-11-29 13:35:00+05:30,2024-11-29 13:40:00+05:30,LONG,1645.0,1643.8,984,-1180.8000000000447,Stop Loss
BHARTIARTL-EQ,2024-11-29 13:45:00+05:30,2024-11-29 13:50:00+05:30,LONG,1647.7,1645.25,477,-1168.6500000000217,Stop Loss
BHARTIARTL-EQ,2024-11-29 13:55:00+05:30,2024-11-29 14:05:00+05:30,LONG,1643.75,1645.85,1103,2316.2999999998997,Take Profit
BHARTIARTL-EQ,2024-11-29 14:10:00+05:30,2024-11-29 14:15:00+05:30,LONG,1638.35,1638.0,3375,-1181.249999999693,Stop Loss
BHARTIARTL-EQ,2024-11-29 14:20:00+05:30,2024-11-29 14:30:00+05:30,LONG,1631.65,1631.0,1799,-1169.3500000001636,Stop Loss
