symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
ADANIENT-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,2207.1,2211.1,282,-1128.0,Stop Loss
ADANIENT-EQ,2025-12-11 14:00:00+05:30,2025-12-11 14:05:00+05:30,LONG,2277.5,2276.8,1597,-1117.8999999997095,Stop Loss
ADANIENT-EQ,2025-12-11 14:10:00+05:30,2025-12-11 14:20:00+05:30,LONG,2278.8,2282.4000000000005,615,2214.0000000002237,Take Profit
ADANIENT-EQ,2025-12-11 14:25:00+05:30,2025-12-11 14:35:00+05:30,LONG,2284.9,2279.5,209,-1128.600000000019,Stop Loss
POWERGRID-EQ,2025-12-08 14:05:00+05:30,2025-12-08 14:10:00+05:30,SHORT,265.3,265.5,5591,-1118.1999999999364,Stop Loss
POWERGRID-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,265.4,265.45,22140,-1107.0000000002517,Stop Loss
NTPC-EQ,2025-12-03 14:15:00+05:30,2025-12-03 14:35:00+05:30,SHORT,321.65,322.15,2191,-1095.5,Stop Loss
TATAMOTORS-EQ,2025-12-08 14:00:00+05:30,2025-12-08 14:05:00+05:30,SHORT,347.8,347.1000000000001,3100,2169.9999999997885,Take Profit
TATAMOTORS-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,346.5,346.85,3162,-1106.700000000072,Stop Loss
TATAMOTORS-EQ,2025-12-08 14:25:00+05:30,2025-12-08 14:30:00+05:30,SHORT,346.8,347.0,5478,-1095.5999999999376,Stop Loss
TATASTEEL-EQ,2025-12-08 14:05:00+05:30,2025-12-08 14:10:00+05:30,SHORT,164.03,163.89000000000001,15495,2169.2999999997887,Take Profit
TATASTEEL-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,163.79,163.59,11063,2212.5999999998744,Take Profit
TATASTEEL-EQ,2025-12-12 14:00:00+05:30,2025-12-12 14:35:00+05:30,LONG,171.7,171.42,4030,-1128.4000000000046,Stop Loss
ADANIPORTS-EQ,2025-12-03 14:00:00+05:30,2025-12-03 14:10:00+05:30,SHORT,1490.3,1494.3,279,-1116.0,Stop Loss
BAJAJFINSV-EQ,2025-12-08 14:55:00+05:30,2025-12-08 15:00:00+05:30,SHORT,2042.7,2052.8,109,-1100.9000000000149,Stop Loss
HINDALCO-EQ,2025-12-12 14:10:00+05:30,2025-12-12 14:15:00+05:30,LONG,853.2,853.6000000000001,5475,2190.000000000498,Take Profit
HINDALCO-EQ,2025-12-12 14:20:00+05:30,2025-12-12 14:30:00+05:30,LONG,854.3,853.45,1314,-1116.8999999998805,Stop Loss
JSWSTEEL-EQ,2025-12-03 14:15:00+05:30,2025-12-03 15:10:00+05:30,SHORT,1128.5,1141.7,33,-435.6000000000015,End of Day
JSWSTEEL-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,1122.6,1123.2,1835,-1101.0000000002503,Stop Loss
JSWSTEEL-EQ,2025-12-08 14:25:00+05:30,2025-12-08 14:35:00+05:30,SHORT,1121.3,1117.8999999999999,641,2179.4000000000583,Take Profit
JSWSTEEL-EQ,2025-12-08 14:50:00+05:30,2025-12-08 15:00:00+05:30,SHORT,1119.8,1121.9,529,-1110.9000000000722,Stop Loss
JSWSTEEL-EQ,2025-12-10 14:25:00+05:30,2025-12-10 14:30:00+05:30,SHORT,1098.1,1099.8,647,-1099.9000000000294,Stop Loss
INDUSINDBK-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,837.5,836.5,2180,2180.0,Take Profit
INDUSINDBK-EQ,2025-12-10 14:00:00+05:30,2025-12-10 14:45:00+05:30,SHORT,836.6,834.0000000000001,855,2222.9999999999222,Take Profit
GRASIM-EQ,2025-12-11 14:35:00+05:30,2025-12-11 15:00:00+05:30,LONG,2797.8,2794.0,298,-1132.4000000000542,Stop Loss
TATACONSUM-EQ,2025-12-08 14:00:00+05:30,2025-12-08 14:05:00+05:30,SHORT,1147.4,1146.0000000000005,1604,2245.5999999994165,Take Profit
TATACONSUM-EQ,2025-12-08 14:10:00+05:30,2025-12-08 14:30:00+05:30,SHORT,1146.9,1149.0,545,-1144.4999999999504,Stop Loss
DIVISLAB-EQ,2025-12-08 14:00:00+05:30,2025-12-08 14:25:00+05:30,SHORT,6312.5,6292.5,113,2260.0,Take Profit
DIVISLAB-EQ,2025-12-08 14:30:00+05:30,2025-12-08 14:35:00+05:30,SHORT,6309.0,6297.0,192,2304.0,Take Profit
DIVISLAB-EQ,2025-12-08 14:40:00+05:30,2025-12-08 15:00:00+05:30,SHORT,6282.5,6296.5,84,-1176.0,Stop Loss
HEROMOTOCO-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,6170.0,6162.0,291,2328.0,Take Profit
HEROMOTOCO-EQ,2025-12-08 14:25:00+05:30,2025-12-08 14:30:00+05:30,SHORT,6167.0,6161.0,396,2376.0,Take Profit
HEROMOTOCO-EQ,2025-12-10 14:05:00+05:30,2025-12-10 14:10:00+05:30,SHORT,5932.5,5937.0,269,-1210.5,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:15:00+05:30,2025-12-10 14:25:00+05:30,SHORT,5925.0,5929.0,300,-1200.0,Stop Loss
HEROMOTOCO-EQ,2025-12-10 14:45:00+05:30,2025-12-10 15:00:00+05:30,SHORT,5928.5,5938.0,125,-1187.5,Stop Loss
BPCL-EQ,2025-12-01 14:25:00+05:30,2025-12-01 14:50:00+05:30,SHORT,354.95,353.05,1240,2355.999999999972,Take Profit
BPCL-EQ,2025-12-12 14:00:00+05:30,2025-12-12 15:00:00+05:30,LONG,362.7,363.7,2404,2404.0,Take Profit
SHRIRAMFIN-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,833.4,833.5,12263,-1226.300000000279,Stop Loss
SHRIRAMFIN-EQ,2025-12-10 14:55:00+05:30,2025-12-10 15:00:00+05:30,SHORT,835.0,836.75,693,-1212.75,Stop Loss
TRENT-EQ,2025-12-01 14:50:00+05:30,2025-12-01 15:10:00+05:30,SHORT,4216.7,4222.6,30,-177.00000000001637,End of Day
TRENT-EQ,2025-12-08 14:15:00+05:30,2025-12-08 14:20:00+05:30,SHORT,4092.5,4095.9,352,-1196.800000000032,Stop Loss
TRENT-EQ,2025-12-08 14:25:00+05:30,2025-12-08 14:35:00+05:30,SHORT,4093.8,4085.8,297,2376.0,Take Profit
TRENT-EQ,2025-12-10 14:00:00+05:30,2025-12-10 14:50:00+05:30,SHORT,4043.1,4018.1,96,2400.0,Take Profit
