symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
RELIANCE-EQ,2024-11-13 15:00:00+05:30,2024-11-13 15:05:00+05:30,SHORT,1250.0,1251.9,526,-999.4000000000478,Stop Loss
RELIANCE-EQ,2024-11-19 14:50:00+05:30,2024-11-19 15:10:00+05:30,SHORT,1254.6,1238.6,123,1968.0,Take Profit
TCS-EQ,2024-11-19 15:00:00+05:30,2024-11-19 15:10:00+05:30,SHORT,4044.8,4030.9,40,556.0000000000036,End of Day
TCS-EQ,2024-11-21 13:40:00+05:30,2024-11-21 13:45:00+05:30,SHORT,4031.6,4034.4,362,-1013.6000000000658,Stop Loss
TCS-EQ,2024-11-22 14:25:00+05:30,2024-11-22 14:30:00+05:30,LONG,4217.15,4213.75,295,-1002.9999999998927,Stop Loss
HDFCBANK-EQ,2024-11-12 12:40:00+05:30,2024-11-12 13:15:00+05:30,SHORT,864.65,857.85,292,1985.5999999999867,Take Profit
HDFCBANK-EQ,2024-11-12 13:20:00+05:30,2024-11-12 13:25:00+05:30,SHORT,860.98,861.25,3759,-1014.9299999999316,Stop Loss
HDFCBANK-EQ,2024-11-12 13:30:00+05:30,2024-11-12 13:45:00+05:30,SHORT,860.2,861.45,803,-1003.75,Stop Loss
HDFCBANK-EQ,2024-11-12 13:50:00+05:30,2024-11-12 13:55:00+05:30,SHORT,861.05,861.38,3014,-994.6200000001234,Stop Loss
HDFCBANK-EQ,2024-11-12 14:00:00+05:30,2024-11-12 14:05:00+05:30,SHORT,860.88,861.35,2095,-984.6500000000572,Stop Loss
HDFCBANK-EQ,2024-11-12 14:10:00+05:30,2024-11-12 14:25:00+05:30,SHORT,860.93,858.8299999999998,928,1948.8000000001266,Take Profit
HDFCBANK-EQ,2024-11-12 14:30:00+05:30,2024-11-12 15:10:00+05:30,SHORT,859.15,857.73,552,783.8399999999774,End of Day
HDFCBANK-EQ,2024-11-13 12:30:00+05:30,2024-11-13 12:35:00+05:30,SHORT,853.33,853.63,3340,-1001.9999999998481,Stop Loss
HDFCBANK-EQ,2024-11-13 12:55:00+05:30,2024-11-13 13:05:00+05:30,SHORT,852.0,851.04,2067,1984.3200000000752,Take Profit
HDFCBANK-EQ,2024-11-13 13:15:00+05:30,2024-11-13 13:20:00+05:30,SHORT,851.48,851.8,3162,-1011.8399999997987,Stop Loss
HDFCBANK-EQ,2024-11-13 13:25:00+05:30,2024-11-13 13:30:00+05:30,SHORT,851.43,852.25,1221,-1001.2200000000611,Stop Loss
HDFCBANK-EQ,2024-11-13 13:40:00+05:30,2024-11-13 13:45:00+05:30,SHORT,852.35,852.5,6613,-991.9499999998496,Stop Loss
HDFCBANK-EQ,2024-11-13 13:50:00+05:30,2024-11-13 13:55:00+05:30,SHORT,853.88,854.4,1888,-981.7599999999657,Stop Loss
HDFCBANK-EQ,2024-11-13 14:20:00+05:30,2024-11-13 14:30:00+05:30,SHORT,848.55,845.5899999999999,656,1941.7600000000239,Take Profit
HDFCBANK-EQ,2024-11-13 14:35:00+05:30,2024-11-13 14:40:00+05:30,SHORT,845.5,844.9000000000001,3305,1982.9999999996994,Take Profit
HDFCBANK-EQ,2024-11-13 14:50:00+05:30,2024-11-13 14:55:00+05:30,SHORT,843.8,843.95,6743,-1011.4500000006133,Stop Loss
HDFCBANK-EQ,2024-11-13 15:00:00+05:30,2024-11-13 15:10:00+05:30,SHORT,837.1,841.25,241,-1000.1499999999945,Stop Loss
HDFCBANK-EQ,2024-11-18 15:05:00+05:30,2024-11-18 15:10:00+05:30,SHORT,852.18,853.0,1208,-990.5600000000604,Stop Loss
HDFCBANK-EQ,2024-11-19 12:30:00+05:30,2024-11-19 12:40:00+05:30,LONG,872.83,872.08,1308,-981.0,Stop Loss
HDFCBANK-EQ,2024-11-19 12:45:00+05:30,2024-11-19 13:05:00+05:30,LONG,873.28,875.5799999999999,844,1941.1999999999616,Take Profit
HDFCBANK-EQ,2024-11-19 13:25:00+05:30,2024-11-19 13:30:00+05:30,LONG,874.78,875.04,7623,1981.9799999999307,Take Profit
HDFCBANK-EQ,2024-11-19 13:35:00+05:30,2024-11-19 13:50:00+05:30,LONG,874.55,874.1,2246,-1010.6999999998468,Stop Loss
HDFCBANK-EQ,2024-11-19 13:55:00+05:30,2024-11-19 14:00:00+05:30,LONG,872.85,872.83,50038,-1000.7599999990898,Stop Loss
