symbol,entry_time,exit_time,entry_price,exit_price,quantity,pattern,pnl,pnl_pct,exit_reason
HINDALCO-EQ,2025-12-04 14:15:00+05:30,2025-12-04 14:15:00+05:30,811.3,811.3,100,Double Top,-162.2600000000093,-0.19980019980021124,stop_loss
ADANIENT-EQ,2025-12-04 14:15:00+05:30,2025-12-04 14:15:00+05:30,2208.0,2208.0,100,Double Top,-441.5999999999767,-0.19980019980018926,stop_loss
NTPC-EQ,2025-12-04 14:16:00+05:30,2025-12-04 14:16:00+05:30,322.45,322.45,100,Double Top,-64.48999999999796,-0.1998001998001935,stop_loss
HINDALCO-EQ,2025-12-04 14:16:00+05:30,2025-12-04 14:16:00+05:30,810.95,810.95,100,Double Top,-162.19000000000233,-0.19980019980020267,stop_loss
ADANIENT-EQ,2025-12-04 14:16:00+05:30,2025-12-04 14:16:00+05:30,2206.4,2206.4,100,Double Top,-441.28000000002794,-0.1998001998002124,stop_loss
NTPC-EQ,2025-12-04 14:17:00+05:30,2025-12-04 14:17:00+05:30,322.5,322.5,100,Double Top,-64.5,-0.1998001998001998,stop_loss
HINDALCO-EQ,2025-12-04 14:17:00+05:30,2025-12-04 14:17:00+05:30,811.4,811.4,100,Double Top,-162.27999999999884,-0.19980019980019836,stop_loss
ADANIENT-EQ,2025-12-04 14:17:00+05:30,2025-12-04 14:17:00+05:30,2206.8,2206.8,100,Double Top,-441.35999999998603,-0.19980019980019348,stop_loss
TCS-EQ,2025-12-04 14:18:00+05:30,2025-12-04 14:18:00+05:30,3225.0,3225.0,100,Double Top,-645.0,-0.1998001998001998,stop_loss
NTPC-EQ,2025-12-04 14:18:00+05:30,2025-12-04 14:18:00+05:30,322.5,322.5,100,Double Top,-64.5,-0.1998001998001998,stop_loss
TATASTEEL-EQ,2025-12-04 14:18:00+05:30,2025-12-04 14:18:00+05:30,166.96,166.96,100,Double Top,-33.391999999999825,-0.19980019980019875,stop_loss
HINDALCO-EQ,2025-12-04 14:18:00+05:30,2025-12-04 14:18:00+05:30,811.6,811.6,100,Double Top,-162.32000000000698,-0.19980019980020838,stop_loss
ADANIENT-EQ,2025-12-04 14:18:00+05:30,2025-12-04 14:18:00+05:30,2206.6,2206.6,100,Double Top,-441.320000000007,-0.19980019980020297,stop_loss
TITAN-EQ,2025-12-04 14:19:00+05:30,2025-12-04 14:19:00+05:30,3793.6,3793.6,100,Double Top,-758.7199999999721,-0.19980019980019248,stop_loss
NTPC-EQ,2025-12-04 14:19:00+05:30,2025-12-04 14:19:00+05:30,322.5,322.5,100,Double Top,-64.5,-0.1998001998001998,stop_loss
TATASTEEL-EQ,2025-12-04 14:19:00+05:30,2025-12-04 14:19:00+05:30,166.66,166.66,100,Double Top,-33.332000000002154,-0.19980019980021269,stop_loss
HINDALCO-EQ,2025-12-04 14:19:00+05:30,2025-12-04 14:19:00+05:30,810.9,810.9,100,Double Top,-162.17999999999302,-0.1998001998001912,stop_loss
ADANIENT-EQ,2025-12-04 14:19:00+05:30,2025-12-04 14:19:00+05:30,2204.7,2204.7,100,Double Top,-440.9400000000023,-0.1998001998002009,stop_loss
SBIN-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,947.2,947.2,100,Double Top,-189.44000000000233,-0.19980019980020228,stop_loss
AXISBANK-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,1275.5,1275.5,100,Double Top,-255.10000000000582,-0.19980019980020436,stop_loss
ONGC-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,241.7,241.7,100,Double Top,-48.33999999999651,-0.19980019980018535,stop_loss
NTPC-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,322.5,322.5,100,Double Top,-64.5,-0.1998001998001998,stop_loss
TATAMOTORS-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,355.05,355.05,100,Double Top,-71.00999999999476,-0.19980019980018504,stop_loss
TATASTEEL-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,166.39,166.39,100,Double Top,-33.27799999999843,-0.1998001998001904,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,2044.3,2044.3,100,Double Top,-408.85999999998603,-0.19980019980019298,stop_loss
HINDALCO-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,810.4,810.4,100,Double Top,-162.0799999999872,-0.19980019980018401,stop_loss
INDUSINDBK-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,862.5,862.5,100,Double Top,-172.5,-0.1998001998001998,stop_loss
DRREDDY-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,1270.7,1270.7,100,Double Top,-254.14000000001397,-0.19980019980021077,stop_loss
ADANIENT-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,2204.1,2204.1,100,Double Top,-440.820000000007,-0.19980019980020297,stop_loss
SBILIFE-EQ,2025-12-04 14:20:00+05:30,2025-12-04 14:20:00+05:30,2002.0,2002.0,100,Double Top,-400.4000000000233,-0.1998001998002114,stop_loss
TCS-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,3224.6,3224.6,100,Double Top,-644.9200000000419,-0.19980019980021277,stop_loss
SBIN-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,946.8,946.8,100,Double Top,-189.35999999998603,-0.19980019980018504,stop_loss
AXISBANK-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,1274.9,1274.9,100,Double Top,-254.98000000001048,-0.199800199800208,stop_loss
ONGC-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,241.98,241.98,100,Double Top,-48.39600000000064,-0.19980019980020244,stop_loss
NTPC-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,322.5,322.5,100,Double Top,-64.5,-0.1998001998001998,stop_loss
TATAMOTORS-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,355.05,355.05,100,Double Top,-71.00999999999476,-0.19980019980018504,stop_loss
TATASTEEL-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,166.49,166.49,100,Double Top,-33.2980000000025,-0.1998001998002148,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,2043.9,2043.9,100,Double Top,-408.78000000002794,-0.19980019980021346,stop_loss
HINDALCO-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,810.4,810.4,100,Double Top,-162.0799999999872,-0.19980019980018401,stop_loss
ADANIENT-EQ,2025-12-04 14:21:00+05:30,2025-12-04 14:21:00+05:30,2204.4,2204.4,100,Double Top,-440.88000000000466,-0.19980019980020192,stop_loss
INFY-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,1596.0,1596.0,100,Double Top,-319.20000000001164,-0.19980019980020708,stop_loss
SBIN-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,947.05,947.05,100,Double Top,-189.4100000000035,-0.1998001998002035,stop_loss
AXISBANK-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,1275.3,1275.3,100,Double Top,-255.05999999999767,-0.19980019980019798,stop_loss
ONGC-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,241.89,241.89,100,Double Top,-48.37799999999697,-0.19980019980018732,stop_loss
NTPC-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,322.4,322.4,100,Double Top,-64.4800000000032,-0.19980019980020974,stop_loss
TATAMOTORS-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,355.1,355.1,100,Double Top,-71.02000000000407,-0.19980019980021124,stop_loss
TATASTEEL-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,166.53,166.53,100,Double Top,-33.30599999999686,-0.199800199800181,stop_loss
TATACONSUM-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,1143.3,1143.3,100,Double Top,-228.6600000000035,-0.19980019980020283,stop_loss
ADANIENT-EQ,2025-12-04 14:22:00+05:30,2025-12-04 14:22:00+05:30,2204.4,2204.4,100,Double Top,-440.88000000000466,-0.19980019980020192,stop_loss
INFY-EQ,2025-12-04 14:23:00+05:30,2025-12-04 14:23:00+05:30,1596.0,1596.0,100,Double Top,-319.20000000001164,-0.19980019980020708,stop_loss
NTPC-EQ,2025-12-04 14:23:00+05:30,2025-12-04 14:23:00+05:30,322.5,322.5,100,Double Top,-64.5,-0.1998001998001998,stop_loss
TATASTEEL-EQ,2025-12-04 14:23:00+05:30,2025-12-04 14:23:00+05:30,166.63,166.63,100,Double Top,-33.32600000000093,-0.19980019980020539,stop_loss
DIVISLAB-EQ,2025-12-04 14:23:00+05:30,2025-12-04 14:23:00+05:30,6456.0,6456.0,100,Double Top,-1291.1999999999534,-0.1998001998001926,stop_loss
TCS-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,3224.0,3224.0,100,Double Top,-644.8000000000466,-0.19980019980021418,stop_loss
INFY-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,1596.0,1596.0,100,Double Top,-319.20000000001164,-0.19980019980020708,stop_loss
ONGC-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,241.98,241.98,100,Double Top,-48.39600000000064,-0.19980019980020244,stop_loss
NTPC-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,322.5,322.5,100,Double Top,-64.5,-0.1998001998001998,stop_loss
TATAMOTORS-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,355.3,355.3,100,Double Top,-71.05999999999767,-0.19980019980019326,stop_loss
TATASTEEL-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,166.6,166.6,100,Double Top,-33.31999999999971,-0.19980019980019806,stop_loss
INDUSINDBK-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,862.45,862.45,100,Double Top,-172.4899999999907,-0.19980019980018904,stop_loss
DIVISLAB-EQ,2025-12-04 14:24:00+05:30,2025-12-04 14:24:00+05:30,6459.5,6459.5,100,Double Top,-1291.8999999999069,-0.1998001998001854,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:27:00+05:30,2025-12-04 14:27:00+05:30,2043.5,2043.5,100,Double Top,-408.70000000001164,-0.19980019980020547,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:31:00+05:30,2025-12-04 14:31:00+05:30,2042.9,2042.9,100,Double Top,-408.5800000000163,-0.19980019980020777,stop_loss
WIPRO-EQ,2025-12-04 14:32:00+05:30,2025-12-04 14:32:00+05:30,256.42,256.42,100,Double Top,-51.28399999999965,-0.19980019980019845,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:32:00+05:30,2025-12-04 14:32:00+05:30,2043.0,2043.0,100,Double Top,-408.5999999999767,-0.19980019980018843,stop_loss
BAJFINANCE-EQ,2025-12-04 14:33:00+05:30,2025-12-04 14:33:00+05:30,1026.6,1026.6,100,Double Top,-205.32000000000698,-0.1998001998002066,stop_loss
WIPRO-EQ,2025-12-04 14:33:00+05:30,2025-12-04 14:33:00+05:30,256.4,256.4,100,Double Top,-51.279999999998836,-0.19980019980019528,stop_loss
CIPLA-EQ,2025-12-04 14:33:00+05:30,2025-12-04 14:33:00+05:30,1519.2,1519.2,100,Double Top,-303.8400000000256,-0.19980019980021663,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:34:00+05:30,2025-12-04 14:34:00+05:30,2043.0,2043.0,100,Double Top,-408.5999999999767,-0.19980019980018843,stop_loss
CIPLA-EQ,2025-12-04 14:34:00+05:30,2025-12-04 14:34:00+05:30,1518.0,1518.0,100,Double Top,-303.5999999999767,-0.19980019980018449,stop_loss
RELIANCE-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,1542.1,1542.1,100,Double Top,-308.4199999999837,-0.19980019980018926,stop_loss
LT-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,3987.6,3987.6,100,Double Top,-797.5200000000186,-0.19980019980020444,stop_loss
WIPRO-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,256.42,256.42,100,Double Top,-51.28399999999965,-0.19980019980019845,stop_loss
ADANIPORTS-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,1504.0,1504.0,100,Double Top,-300.79999999998836,-0.1998001998001921,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,2043.1,2043.1,100,Double Top,-408.61999999999534,-0.19980019980019753,stop_loss
JSWSTEEL-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,1147.6,1147.6,100,Double Top,-229.51999999998952,-0.1998001998001907,stop_loss
HINDALCO-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,809.2,809.2,100,Double Top,-161.8399999999965,-0.1998001998001955,stop_loss
CIPLA-EQ,2025-12-04 14:35:00+05:30,2025-12-04 14:35:00+05:30,1518.0,1518.0,100,Double Top,-303.5999999999767,-0.19980019980018449,stop_loss
RELIANCE-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:36:00+05:30,1541.6,1541.6,100,Double Top,-308.320000000007,-0.1998001998002043,stop_loss
HDFCBANK-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:36:00+05:30,994.3,994.3,100,Double Top,-198.85999999998603,-0.1998001998001858,stop_loss
WIPRO-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:36:00+05:30,256.48,256.48,100,Double Top,-51.296000000002095,-0.19980019980020797,stop_loss
TITAN-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:36:00+05:30,3794.9,3794.9,100,Double Top,-758.9799999999814,-0.1998001998001949,stop_loss
ADANIPORTS-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:36:00+05:30,1504.3,1504.3,100,Double Top,-300.85999999998603,-0.1998001998001905,stop_loss
HINDALCO-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:36:00+05:30,810.05,810.05,100,Double Top,-162.0100000000093,-0.1998001998002113,stop_loss
CIPLA-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:36:00+05:30,1518.3,1518.3,100,Double Top,-303.6599999999744,-0.199800199800183,stop_loss
RELIANCE-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,1541.8,1541.8,100,Double Top,-308.35999999998603,-0.19980019980019073,stop_loss
HDFCBANK-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,994.3,994.3,100,Double Top,-198.85999999998603,-0.1998001998001858,stop_loss
WIPRO-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,256.45,256.45,100,Double Top,-51.29000000000087,-0.1998001998002032,stop_loss
TITAN-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,3795.6,3795.6,100,Double Top,-759.1199999999953,-0.19980019980019859,stop_loss
ADANIPORTS-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,1503.6,1503.6,100,Double Top,-300.71999999997206,-0.19980019980018124,stop_loss
BAJAJFINSV-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,2043.0,2043.0,100,Double Top,-408.5999999999767,-0.19980019980018843,stop_loss
HINDALCO-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,810.3,810.3,100,Double Top,-162.05999999999767,-0.19980019980019695,stop_loss
CIPLA-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,1518.1,1518.1,100,Double Top,-303.61999999999534,-0.19980019980019673,stop_loss
HEROMOTOCO-EQ,2025-12-04 14:37:00+05:30,2025-12-04 14:37:00+05:30,6330.0,6330.0,100,Double Top,-1266.0,-0.1998001998001998,stop_loss
ADANIPORTS-EQ,2025-12-04 14:38:00+05:30,2025-12-04 14:38:00+05:30,1504.1,1504.1,100,Double Top,-300.820000000007,-0.19980019980020444,stop_loss
HINDALCO-EQ,2025-12-04 14:38:00+05:30,2025-12-04 14:38:00+05:30,810.2,810.2,100,Double Top,-162.04000000000815,-0.19980019980020983,stop_loss
CIPLA-EQ,2025-12-04 14:38:00+05:30,2025-12-04 14:38:00+05:30,1518.6,1518.6,100,Double Top,-303.71999999997206,-0.19980019980018146,stop_loss
HEROMOTOCO-EQ,2025-12-04 14:38:00+05:30,2025-12-04 14:38:00+05:30,6330.0,6330.0,100,Double Top,-1266.0,-0.1998001998001998,stop_loss
INFY-EQ,2025-12-04 14:39:00+05:30,2025-12-04 14:39:00+05:30,1594.5,1594.5,100,Double Top,-318.9000000000233,-0.19980019980021438,stop_loss
WIPRO-EQ,2025-12-04 14:39:00+05:30,2025-12-04 14:39:00+05:30,256.46,256.46,100,Double Top,-51.29200000000128,-0.19980019980020483,stop_loss
TITAN-EQ,2025-12-04 14:39:00+05:30,2025-12-04 14:39:00+05:30,3796.3,3796.3,100,Double Top,-759.2600000000093,-0.19980019980020222,stop_loss
ADANIPORTS-EQ,2025-12-04 14:39:00+05:30,2025-12-04 14:39:00+05:30,1503.9,1503.9,100,Double Top,-300.78000000002794,-0.19980019980021835,stop_loss
CIPLA-EQ,2025-12-04 14:39:00+05:30,2025-12-04 14:39:00+05:30,1518.2,1518.2,100,Double Top,-303.64000000001397,-0.199800199800209,stop_loss
INFY-EQ,2025-12-04 14:40:00+05:30,2025-12-04 14:40:00+05:30,1594.8,1594.8,100,Double Top,-318.96000000002095,-0.1998001998002129,stop_loss
ADANIPORTS-EQ,2025-12-04 14:40:00+05:30,2025-12-04 14:40:00+05:30,1504.1,1504.1,100,Double Top,-300.820000000007,-0.19980019980020444,stop_loss
CIPLA-EQ,2025-12-04 14:40:00+05:30,2025-12-04 14:40:00+05:30,1518.4,1518.4,100,Double Top,-303.679999999993,-0.1998001998001952,stop_loss
INFY-EQ,2025-12-04 14:41:00+05:30,2025-12-04 14:41:00+05:30,1595.0,1595.0,100,Double Top,-319.0,-0.1998001998001998,stop_loss
SUNPHARMA-EQ,2025-12-04 14:41:00+05:30,2025-12-04 14:41:00+05:30,1819.8,1819.8,100,Double Top,-363.96000000002095,-0.1998001998002113,stop_loss
ADANIPORTS-EQ,2025-12-04 14:41:00+05:30,2025-12-04 14:41:00+05:30,1503.1,1503.1,100,Double Top,-300.61999999999534,-0.19980019980019673,stop_loss
INFY-EQ,2025-12-04 14:42:00+05:30,2025-12-04 14:42:00+05:30,1595.8,1595.8,100,Double Top,-319.1599999999744,-0.1998001998001838,stop_loss
POWERGRID-EQ,2025-12-04 14:42:00+05:30,2025-12-04 14:42:00+05:30,269.25,269.25,100,Double Top,-53.849999999998545,-0.19980019980019442,stop_loss
HINDALCO-EQ,2025-12-04 14:42:00+05:30,2025-12-04 14:42:00+05:30,810.3,810.3,100,Double Top,-162.05999999999767,-0.19980019980019695,stop_loss
SBILIFE-EQ,2025-12-04 14:42:00+05:30,2025-12-04 14:42:00+05:30,2003.0,2003.0,100,Double Top,-400.5999999999767,-0.19980019980018823,stop_loss
INFY-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,1595.1,1595.1,100,Double Top,-319.0200000000186,-0.19980019980021146,stop_loss
AXISBANK-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,1274.8,1274.8,100,Double Top,-254.95999999999185,-0.19980019980019342,stop_loss
ASIANPAINT-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,2954.2,2954.2,100,Double Top,-590.8399999999674,-0.1998001998001888,stop_loss
ONGC-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,241.99,241.99,100,Double Top,-48.39800000000105,-0.19980019980020414,stop_loss
POWERGRID-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,269.15,269.15,100,Double Top,-53.830000000001746,-0.1998001998002063,stop_loss
TATAMOTORS-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,354.95,354.95,100,Double Top,-70.99000000000524,-0.19980019980021455,stop_loss
TATASTEEL-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,166.45,166.45,100,Double Top,-33.29000000000087,-0.19980019980020505,stop_loss
ADANIPORTS-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,1502.9,1502.9,100,Double Top,-300.5800000000163,-0.19980019980021063,stop_loss
BPCL-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,354.55,354.55,100,Double Top,-70.91000000000349,-0.19980019980020963,stop_loss
SBILIFE-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,2002.2,2002.2,100,Double Top,-400.4400000000023,-0.19980019980020097,stop_loss
HDFCLIFE-EQ,2025-12-04 14:43:00+05:30,2025-12-04 14:43:00+05:30,755.7,755.7,100,Double Top,-151.14000000001397,-0.19980019980021824,stop_loss
INFY-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,1594.0,1594.0,100,Double Top,-318.79999999998836,-0.1998001998001925,stop_loss
AXISBANK-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,1274.4,1274.4,100,Double Top,-254.88000000000466,-0.19980019980020344,stop_loss
BAJFINANCE-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,1026.7,1026.7,100,Double Top,-205.3399999999965,-0.19980019980019642,stop_loss
TITAN-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,3794.6,3794.6,100,Double Top,-758.9200000000419,-0.19980019980021083,stop_loss
NESTLEIND-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,1241.9,1241.9,100,Double Top,-248.38000000000466,-0.19980019980020353,stop_loss
ONGC-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,241.92,241.92,100,Double Top,-48.383999999998196,-0.19980019980019234,stop_loss
POWERGRID-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,269.05,269.05,100,Double Top,-53.80999999999767,-0.19980019980019117,stop_loss
M&M-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,3662.1,3662.1,100,Double Top,-732.4200000000419,-0.19980019980021121,stop_loss
TATAMOTORS-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,354.9,354.9,100,Double Top,-70.97999999999593,-0.19980019980018834,stop_loss
TATASTEEL-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,166.5,166.5,100,Double Top,-33.30000000000291,-0.19980019980021724,stop_loss
ADANIPORTS-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,1502.0,1502.0,100,Double Top,-300.4000000000233,-0.1998001998002153,stop_loss
BPCL-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,354.3,354.3,100,Double Top,-70.86000000000058,-0.19980019980020144,stop_loss
SBILIFE-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,2001.1,2001.1,100,Double Top,-400.21999999997206,-0.19980019980018587,stop_loss
HDFCLIFE-EQ,2025-12-04 14:44:00+05:30,2025-12-04 14:44:00+05:30,755.4,755.4,100,Double Top,-151.0799999999872,-0.19980019980018288,stop_loss
TCS-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,3225.0,3225.0,100,Double Top,-645.0,-0.1998001998001998,stop_loss
INFY-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1593.5,1593.5,100,Double Top,-318.70000000001164,-0.19980019980020708,stop_loss
SBIN-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,946.3,946.3,100,Double Top,-189.2600000000093,-0.1998001998002096,stop_loss
LT-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,3985.3,3985.3,100,Double Top,-797.0600000000559,-0.1998001998002138,stop_loss
AXISBANK-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1273.9,1273.9,100,Double Top,-254.77999999999884,-0.19980019980019884,stop_loss
ASIANPAINT-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,2953.7,2953.7,100,Double Top,-590.7399999999907,-0.19980019980019664,stop_loss
HCLTECH-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1648.5,1648.5,100,Double Top,-329.70000000001164,-0.19980019980020686,stop_loss
TITAN-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,3791.5,3791.5,100,Double Top,-758.3000000000466,-0.19980019980021207,stop_loss
NESTLEIND-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1241.3,1241.3,100,Double Top,-248.2600000000093,-0.1998001998002073,stop_loss
SUNPHARMA-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1817.4,1817.4,100,Double Top,-363.4799999999814,-0.19980019980018957,stop_loss
ONGC-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,241.92,241.92,100,Double Top,-48.383999999998196,-0.19980019980019234,stop_loss
POWERGRID-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,269.0,269.0,100,Double Top,-53.80000000000291,-0.1998001998002106,stop_loss
M&M-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,3661.1,3661.1,100,Double Top,-732.2199999999721,-0.19980019980019217,stop_loss
TATAMOTORS-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,354.8,354.8,100,Double Top,-70.9600000000064,-0.1998001998002178,stop_loss
TATASTEEL-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,166.41,166.41,100,Double Top,-33.28199999999924,-0.19980019980019526,stop_loss
ADANIPORTS-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1501.4,1501.4,100,Double Top,-300.28000000002794,-0.19980019980021835,stop_loss
GRASIM-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,2725.0,2725.0,100,Double Top,-545.0,-0.1998001998001998,stop_loss
HINDALCO-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,809.0,809.0,100,Double Top,-161.79999999998836,-0.19980019980018546,stop_loss
INDUSINDBK-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,861.3,861.3,100,Double Top,-172.2600000000093,-0.1998001998002106,stop_loss
TECHM-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1561.3,1561.3,100,Double Top,-312.2600000000093,-0.19980019980020575,stop_loss
BPCL-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,354.1,354.1,100,Double Top,-70.82000000000698,-0.19980019980021949,stop_loss
TATACONSUM-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,1143.7,1143.7,100,Double Top,-228.7399999999907,-0.1998001998001917,stop_loss
SBILIFE-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,2002.0,2002.0,100,Double Top,-400.4000000000233,-0.1998001998002114,stop_loss
HDFCLIFE-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:45:00+05:30,755.55,755.55,100,Double Top,-151.10999999998603,-0.19980019980018138,stop_loss
TCS-EQ,2025-12-04 14:46:00+05:30,2025-12-04 14:46:00+05:30,3223.0,3223.0,100,Double Top,-644.5999999999767,-0.1998001998001926,stop_loss
