symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
RELIANCE-EQ,2025-11-26 14:00:00+05:30,2025-11-26 14:05:00+05:30,LONG,1567.3,1565.1,395,-869.000000000018,Stop Loss
RELIANCE-EQ,2025-11-26 14:10:00+05:30,2025-11-26 14:15:00+05:30,LONG,1567.8,1567.5,2869,-860.6999999998695,Stop Loss
RELIANCE-EQ,2025-11-26 14:40:00+05:30,2025-11-26 14:45:00+05:30,LONG,1565.4,1565.3,8523,-852.3000000011627,Stop Loss
RELIANCE-EQ,2025-11-26 15:00:00+05:30,2025-11-26 15:05:00+05:30,LONG,1569.1,1568.6,1687,-843.5,Stop Loss
RELIANCE-EQ,2025-12-02 13:45:00+05:30,2025-12-02 13:50:00+05:30,SHORT,1545.6,1546.4,1044,-835.2000000001899,Stop Loss
RELIANCE-EQ,2025-12-02 14:05:00+05:30,2025-12-02 14:10:00+05:30,SHORT,1546.1,1546.4,2756,-826.8000000005013,Stop Loss
RELIANCE-EQ,2025-12-02 14:25:00+05:30,2025-12-02 14:30:00+05:30,SHORT,1544.5,1544.9,2046,-818.4000000001861,Stop Loss
RELIANCE-EQ,2025-12-02 14:35:00+05:30,2025-12-02 14:50:00+05:30,SHORT,1543.8,1545.0,675,-810.0000000000307,Stop Loss
RELIANCE-EQ,2025-12-02 15:00:00+05:30,2025-12-02 15:05:00+05:30,SHORT,1545.5,1546.0,1605,-802.5,Stop Loss
RELIANCE-EQ,2025-12-08 12:40:00+05:30,2025-12-08 13:00:00+05:30,SHORT,1537.4,1540.8,233,-792.1999999999682,Stop Loss
RELIANCE-EQ,2025-12-12 11:55:00+05:30,2025-12-12 15:10:00+05:30,LONG,1556.6,1556.7,238,23.80000000003247,End of Day
RELIANCE-EQ,2025-12-15 13:35:00+05:30,2025-12-15 14:05:00+05:30,LONG,1555.3,1553.8,524,-786.0,Stop Loss
RELIANCE-EQ,2025-12-15 14:45:00+05:30,2025-12-15 14:50:00+05:30,LONG,1556.2,1556.6000000000001,3894,1557.6000000003542,Take Profit
RELIANCE-EQ,2025-12-15 15:05:00+05:30,2025-12-15 15:10:00+05:30,LONG,1556.8,1556.0,467,-373.59999999997876,End of Day
TCS-EQ,2025-09-08 14:45:00+05:30,2025-09-08 15:10:00+05:30,SHORT,3019.4,3017.8,119,190.39999999998918,End of Day
TCS-EQ,2025-09-16 13:00:00+05:30,2025-09-16 13:05:00+05:30,LONG,3133.5,3133.2,2642,-792.6000000004806,Stop Loss
TCS-EQ,2025-09-16 14:15:00+05:30,2025-09-16 14:50:00+05:30,LONG,3133.0,3129.1,201,-783.9000000000183,Stop Loss
TCS-EQ,2025-09-16 15:00:00+05:30,2025-09-16 15:10:00+05:30,LONG,3145.0,3147.2,64,140.79999999998836,End of Day
TCS-EQ,2025-09-22 12:15:00+05:30,2025-09-22 12:20:00+05:30,SHORT,3082.6,3084.0,555,-777.0000000000505,Stop Loss
TCS-EQ,2025-09-22 12:45:00+05:30,2025-09-22 13:05:00+05:30,SHORT,3082.0,3075.2,226,1536.800000000041,Take Profit
TCS-EQ,2025-09-22 13:25:00+05:30,2025-09-22 13:30:00+05:30,SHORT,3074.8,3076.0,654,-784.799999999881,Stop Loss
TCS-EQ,2025-09-22 14:05:00+05:30,2025-09-22 14:20:00+05:30,SHORT,3074.6,3070.7999999999997,409,1554.2000000000744,Take Profit
TCS-EQ,2025-09-22 14:25:00+05:30,2025-09-22 14:55:00+05:30,SHORT,3068.7,3071.4,293,-791.10000000008,Stop Loss
TCS-EQ,2025-09-24 15:00:00+05:30,2025-09-24 15:05:00+05:30,SHORT,3037.5,3036.8999999999996,2619,1571.4000000009528,Take Profit
TCS-EQ,2025-09-25 11:50:00+05:30,2025-09-25 12:10:00+05:30,SHORT,3000.2,2992.999999999999,222,1598.4000000001615,Take Profit
TCS-EQ,2025-09-25 12:40:00+05:30,2025-09-25 13:55:00+05:30,SHORT,2983.6,2969.1999999999994,113,1627.2000000000617,Take Profit
TCS-EQ,2025-09-25 14:10:00+05:30,2025-09-25 14:15:00+05:30,SHORT,2962.1,2963.0,926,-833.4000000000842,Stop Loss
TCS-EQ,2025-09-25 14:25:00+05:30,2025-09-25 14:35:00+05:30,SHORT,2961.4,2964.1,305,-823.4999999999445,Stop Loss
TCS-EQ,2025-09-25 15:00:00+05:30,2025-09-25 15:05:00+05:30,SHORT,2959.0,2960.9,430,-817.0000000000391,Stop Loss
TCS-EQ,2025-09-26 14:00:00+05:30,2025-09-26 15:05:00+05:30,SHORT,2895.2,2901.9,120,-804.0000000000327,Stop Loss
TCS-EQ,2025-09-29 12:15:00+05:30,2025-09-29 12:20:00+05:30,SHORT,2901.5,2902.0,1601,-800.5,Stop Loss
TCS-EQ,2025-09-29 14:25:00+05:30,2025-09-29 15:00:00+05:30,SHORT,2903.2,2895.3999999999996,203,1583.400000000037,Take Profit
TCS-EQ,2025-09-29 15:05:00+05:30,2025-09-29 15:10:00+05:30,SHORT,2895.0,2895.3,425,-127.5000000000773,End of Day
TCS-EQ,2025-09-30 15:00:00+05:30,2025-09-30 15:10:00+05:30,SHORT,2888.1,2888.6,179,-89.5,End of Day
TCS-EQ,2025-10-06 11:30:00+05:30,2025-10-06 11:50:00+05:30,LONG,2959.6,2954.5,158,-805.7999999999856,Stop Loss
TCS-EQ,2025-10-06 12:10:00+05:30,2025-10-06 12:25:00+05:30,LONG,2961.5,2960.0,532,-798.0,Stop Loss
TCS-EQ,2025-10-06 12:40:00+05:30,2025-10-06 13:30:00+05:30,LONG,2961.6,2971.4,161,1577.8000000000293,Take Profit
TCS-EQ,2025-10-06 13:50:00+05:30,2025-10-06 14:40:00+05:30,LONG,2970.9,2982.5000000000005,139,1612.4000000000506,Take Profit
TCS-EQ,2025-10-06 15:00:00+05:30,2025-10-06 15:10:00+05:30,LONG,2990.2,2991.2,164,164.0,End of Day
TCS-EQ,2025-10-07 15:00:00+05:30,2025-10-07 15:10:00+05:30,LONG,2977.1,2970.6,126,-819.0,Stop Loss
TCS-EQ,2025-10-09 12:30:00+05:30,2025-10-09 13:00:00+05:30,LONG,3054.5,3045.0,85,-807.5,Stop Loss
TCS-EQ,2025-10-09 14:50:00+05:30,2025-10-09 15:10:00+05:30,LONG,3057.9,3063.2,117,620.0999999999681,End of Day
TCS-EQ,2025-10-14 12:10:00+05:30,2025-10-14 12:15:00+05:30,SHORT,2969.2,2970.4,678,-813.600000000185,Stop Loss
TCS-EQ,2025-10-14 12:55:00+05:30,2025-10-14 13:05:00+05:30,SHORT,2959.8,2963.0,251,-803.1999999999543,Stop Loss
TCS-EQ,2025-10-14 14:00:00+05:30,2025-10-14 14:05:00+05:30,SHORT,2964.0,2964.4,1994,-797.6000000001814,Stop Loss
TCS-EQ,2025-10-14 14:10:00+05:30,2025-10-14 14:20:00+05:30,SHORT,2961.6,2964.7,254,-787.3999999999769,Stop Loss
TCS-EQ,2025-10-14 15:00:00+05:30,2025-10-14 15:05:00+05:30,SHORT,2960.0,2964.0,195,-780.0,Stop Loss
TCS-EQ,2025-10-20 13:05:00+05:30,2025-10-20 13:10:00+05:30,LONG,3017.6,3021.9999999999995,351,1544.3999999998723,Take Profit
TCS-EQ,2025-10-20 13:25:00+05:30,2025-10-20 13:30:00+05:30,LONG,3019.0,3017.0,394,-788.0,Stop Loss
TCS-EQ,2025-10-20 13:35:00+05:30,2025-10-20 13:40:00+05:30,LONG,3017.6,3015.1,312,-780.0,Stop Loss
TCS-EQ,2025-10-20 13:50:00+05:30,2025-10-20 15:10:00+05:30,LONG,3012.9,3016.5,131,471.5999999999881,End of Day
TCS-EQ,2025-10-23 12:40:00+05:30,2025-10-23 12:45:00+05:30,LONG,3095.9,3092.6,235,-775.5000000000427,Stop Loss
TCS-EQ,2025-10-23 13:15:00+05:30,2025-10-23 13:20:00+05:30,LONG,3091.8,3089.2,296,-769.6000000001077,Stop Loss
TCS-EQ,2025-10-30 11:15:00+05:30,2025-10-30 11:20:00+05:30,SHORT,3038.1,3042.0,195,-760.5000000000177,Stop Loss
TCS-EQ,2025-10-30 11:35:00+05:30,2025-10-30 11:40:00+05:30,SHORT,3038.0,3037.2,1888,1510.4000000003434,Take Profit
TCS-EQ,2025-10-30 14:55:00+05:30,2025-10-30 15:00:00+05:30,SHORT,3034.3,3035.5,642,-770.3999999998832,Stop Loss
TCS-EQ,2025-10-30 15:05:00+05:30,2025-10-30 15:10:00+05:30,SHORT,3034.1,3036.5,317,-760.8000000000288,Stop Loss
TCS-EQ,2025-11-11 13:55:00+05:30,2025-11-11 14:45:00+05:30,LONG,3041.7,3048.499999999999,222,1509.5999999998385,Take Profit
TCS-EQ,2025-11-11 15:05:00+05:30,2025-11-11 15:10:00+05:30,LONG,3044.3,3043.1,642,-770.4000000001752,Stop Loss
TCS-EQ,2025-11-12 10:50:00+05:30,2025-11-12 11:00:00+05:30,LONG,3118.9,3109.0,77,-762.300000000007,Stop Loss
TCS-EQ,2025-11-12 12:50:00+05:30,2025-11-12 12:55:00+05:30,LONG,3116.8,3116.3,1510,-755.0,Stop Loss
TCS-EQ,2025-11-12 13:10:00+05:30,2025-11-12 13:30:00+05:30,LONG,3125.0,3121.0,186,-744.0,Stop Loss
TCS-EQ,2025-11-12 14:25:00+05:30,2025-11-12 14:45:00+05:30,LONG,3122.5,3127.5,296,1480.0,Take Profit
TCS-EQ,2025-11-14 15:00:00+05:30,2025-11-14 15:10:00+05:30,LONG,3101.9,3107.6,49,279.2999999999911,End of Day
TCS-EQ,2025-11-17 14:00:00+05:30,2025-11-17 14:10:00+05:30,LONG,3110.8,3106.8,189,-756.0,Stop Loss
TCS-EQ,2025-11-19 14:00:00+05:30,2025-11-19 14:25:00+05:30,LONG,3145.8,3143.2,288,-748.8000000001048,Stop Loss
TCS-EQ,2025-11-19 14:35:00+05:30,2025-11-19 14:45:00+05:30,LONG,3144.8,3154.6000000000004,151,1479.8000000000275,Take Profit
TCS-EQ,2025-11-26 12:35:00+05:30,2025-11-26 13:25:00+05:30,LONG,3173.9,3169.6,176,-756.800000000032,Stop Loss
TCS-EQ,2025-11-26 13:40:00+05:30,2025-11-26 13:45:00+05:30,LONG,3172.6,3170.4,340,-747.9999999999382,Stop Loss
TCS-EQ,2025-11-26 13:50:00+05:30,2025-11-26 14:00:00+05:30,LONG,3171.9,3177.7000000000003,256,1484.8000000000466,Take Profit
TCS-EQ,2025-11-26 14:05:00+05:30,2025-11-26 14:15:00+05:30,LONG,3173.6,3169.0,164,-754.3999999999851,Stop Loss
TCS-EQ,2025-11-26 15:00:00+05:30,2025-11-26 15:10:00+05:30,LONG,3163.4,3161.3,357,-749.6999999999675,Stop Loss
TCS-EQ,2025-11-27 13:10:00+05:30,2025-11-27 14:55:00+05:30,SHORT,3130.0,3136.8,109,-741.2000000000198,Stop Loss
TCS-EQ,2025-12-01 14:00:00+05:30,2025-12-01 14:05:00+05:30,SHORT,3128.2,3124.5999999999995,408,1468.8000000001484,Take Profit
TCS-EQ,2025-12-03 11:00:00+05:30,2025-12-03 11:05:00+05:30,LONG,3195.7,3190.2,136,-748.0,Stop Loss
TCS-EQ,2025-12-03 11:45:00+05:30,2025-12-03 12:00:00+05:30,LONG,3202.0,3210.8,168,1478.4000000000306,Take Profit
TCS-EQ,2025-12-03 12:05:00+05:30,2025-12-03 12:10:00+05:30,LONG,3210.0,3208.5,504,-756.0,Stop Loss
TCS-EQ,2025-12-03 12:15:00+05:30,2025-12-03 12:25:00+05:30,LONG,3209.4,3201.1,90,-747.0000000000164,Stop Loss
TCS-EQ,2025-12-05 10:35:00+05:30,2025-12-05 12:55:00+05:30,LONG,3255.9,3243.3,58,-730.7999999999947,Stop Loss
TCS-EQ,2025-12-09 15:00:00+05:30,2025-12-09 15:05:00+05:30,LONG,3211.1,3206.5,159,-731.3999999999855,Stop Loss
TCS-EQ,2025-12-10 10:55:00+05:30,2025-12-10 11:05:00+05:30,SHORT,3181.6,3186.5,148,-725.2000000000135,Stop Loss
TCS-EQ,2025-12-10 12:45:00+05:30,2025-12-10 13:15:00+05:30,SHORT,3184.5,3190.0,130,-715.0,Stop Loss
TCS-EQ,2025-12-11 11:05:00+05:30,2025-12-11 11:15:00+05:30,SHORT,3153.6,3162.7,78,-709.7999999999929,Stop Loss
HDFCBANK-EQ,2025-09-08 11:30:00+05:30,2025-09-08 14:05:00+05:30,LONG,969.8,968.0,392,-705.5999999999822,Stop Loss
HDFCBANK-EQ,2025-09-08 14:10:00+05:30,2025-09-08 14:30:00+05:30,LONG,969.6,971.0000000000001,998,1397.2000000000908,Take Profit
HDFCBANK-EQ,2025-09-11 13:45:00+05:30,2025-09-11 13:55:00+05:30,LONG,968.2,967.25,750,-712.5000000000341,Stop Loss
HDFCBANK-EQ,2025-09-11 14:20:00+05:30,2025-09-11 14:30:00+05:30,LONG,967.85,966.9,742,-704.9000000000337,Stop Loss
HDFCBANK-EQ,2025-09-11 14:45:00+05:30,2025-09-11 14:50:00+05:30,LONG,968.2,967.45,931,-698.25,Stop Loss
HDFCBANK-EQ,2025-09-15 11:50:00+05:30,2025-09-15 12:05:00+05:30,LONG,971.35,970.0,512,-691.2000000000116,Stop Loss
HDFCBANK-EQ,2025-09-19 12:50:00+05:30,2025-09-19 13:00:00+05:30,SHORT,962.95,964.0,651,-683.5499999999704,Stop Loss
HDFCBANK-EQ,2025-09-23 15:00:00+05:30,2025-09-23 15:10:00+05:30,SHORT,957.15,957.6,677,-304.6500000000308,End of Day
HDFCBANK-EQ,2025-09-26 14:10:00+05:30,2025-09-26 14:15:00+05:30,SHORT,943.65,943.7,13493,-674.6500000009204,Stop Loss
HDFCBANK-EQ,2025-10-01 11:45:00+05:30,2025-10-01 12:20:00+05:30,LONG,968.05,966.0,325,-666.2499999999852,Stop Loss
HDFCBANK-EQ,2025-10-01 13:00:00+05:30,2025-10-01 13:05:00+05:30,LONG,964.5,964.05,1469,-661.0500000000668,Stop Loss
HDFCBANK-EQ,2025-10-01 13:15:00+05:30,2025-10-01 13:45:00+05:30,LONG,964.5,963.3,545,-654.0000000000248,Stop Loss
HDFCBANK-EQ,2025-10-01 13:50:00+05:30,2025-10-01 13:55:00+05:30,LONG,963.15,961.75,462,-646.7999999999895,Stop Loss
HDFCBANK-EQ,2025-10-01 14:15:00+05:30,2025-10-01 15:10:00+05:30,LONG,963.85,964.95,261,287.10000000000593,End of Day
HDFCBANK-EQ,2025-10-03 15:00:00+05:30,2025-10-03 15:05:00+05:30,LONG,965.75,965.6,4296,-644.3999999999023,Stop Loss
HDFCBANK-EQ,2025-10-06 10:50:00+05:30,2025-10-06 11:55:00+05:30,LONG,975.15,973.05,303,-636.3000000000069,Stop Loss
HDFCBANK-EQ,2025-10-06 13:35:00+05:30,2025-10-06 13:45:00+05:30,LONG,976.8,975.6,526,-631.1999999999641,Stop Loss
HDFCBANK-EQ,2025-10-06 13:50:00+05:30,2025-10-06 14:25:00+05:30,LONG,975.0,973.1,329,-625.0999999999925,Stop Loss
HDFCBANK-EQ,2025-10-06 14:50:00+05:30,2025-10-06 15:00:00+05:30,LONG,975.6,973.65,317,-618.1500000000144,Stop Loss
HDFCBANK-EQ,2025-10-07 12:25:00+05:30,2025-10-07 12:30:00+05:30,LONG,985.85,985.45,1532,-612.7999999999652,Stop Loss
HDFCBANK-EQ,2025-10-07 12:50:00+05:30,2025-10-07 14:35:00+05:30,LONG,986.6,984.65,311,-606.4500000000141,Stop Loss
HDFCBANK-EQ,2025-10-14 12:40:00+05:30,2025-10-14 13:30:00+05:30,SHORT,972.4,974.55,279,-599.8499999999937,Stop Loss
HDFCBANK-EQ,2025-10-16 13:40:00+05:30,2025-10-16 14:35:00+05:30,LONG,990.65,995.65,237,1185.0,Take Profit
HDFCBANK-EQ,2025-10-17 12:45:00+05:30,2025-10-17 12:50:00+05:30,LONG,1008.0,1005.85,282,-606.2999999999936,Stop Loss
HDFCBANK-EQ,2025-10-23 12:40:00+05:30,2025-10-23 12:45:00+05:30,LONG,1017.0,1016.75,2402,-600.5,Stop Loss
HDFCBANK-EQ,2025-10-23 13:10:00+05:30,2025-10-23 13:30:00+05:30,LONG,1018.9,1016.55,252,-592.2000000000057,Stop Loss
HDFCBANK-EQ,2025-10-29 13:10:00+05:30,2025-10-29 13:15:00+05:30,LONG,1009.5,1008.85,905,-588.2499999999794,Stop Loss
HDFCBANK-EQ,2025-10-29 13:30:00+05:30,2025-10-29 14:50:00+05:30,LONG,1011.9,1008.1,153,-581.399999999993,Stop Loss
HDFCBANK-EQ,2025-10-30 14:45:00+05:30,2025-10-30 15:10:00+05:30,SHORT,999.15,998.0,230,264.49999999999477,End of Day
HDFCBANK-EQ,2025-10-31 15:00:00+05:30,2025-10-31 15:05:00+05:30,SHORT,987.7,986.8000000000002,1287,1158.2999999998244,Take Profit
HDFCBANK-EQ,2025-11-04 15:00:00+05:30,2025-11-04 15:10:00+05:30,SHORT,985.6,984.05,168,260.40000000001146,End of Day
HDFCBANK-EQ,2025-11-14 15:05:00+05:30,2025-11-14 15:10:00+05:30,LONG,991.55,988.8,215,-591.25,Stop Loss
HDFCBANK-EQ,2025-11-17 12:50:00+05:30,2025-11-17 13:20:00+05:30,LONG,993.7,992.5,489,-586.8000000000222,Stop Loss
HDFCBANK-EQ,2025-11-17 13:30:00+05:30,2025-11-17 14:05:00+05:30,LONG,994.25,997.45,363,1161.6000000000165,Take Profit
HDFCBANK-EQ,2025-11-17 14:20:00+05:30,2025-11-17 14:30:00+05:30,LONG,995.15,994.15,593,-593.0,Stop Loss
HDFCBANK-EQ,2025-11-17 15:00:00+05:30,2025-11-17 15:10:00+05:30,LONG,996.65,996.85,419,83.80000000001905,End of Day
HDFCBANK-EQ,2025-11-20 12:05:00+05:30,2025-11-20 12:15:00+05:30,LONG,998.6,998.1,1177,-588.5,Stop Loss
HDFCBANK-EQ,2025-11-20 12:20:00+05:30,2025-11-20 12:30:00+05:30,LONG,999.1,1001.4,506,1163.799999999977,Take Profit
HDFCBANK-EQ,2025-11-20 12:35:00+05:30,2025-11-20 15:10:00+05:30,LONG,1006.6,1008.8,212,466.39999999998554,End of Day
HDFCBANK-EQ,2025-11-24 11:30:00+05:30,2025-11-24 11:40:00+05:30,LONG,1011.1,1009.8,460,-598.0000000000314,Stop Loss
HDFCBANK-EQ,2025-11-26 13:15:00+05:30,2025-11-26 13:25:00+05:30,LONG,1004.2,1003.5,847,-592.9000000000385,Stop Loss
HDFCBANK-EQ,2025-11-26 13:30:00+05:30,2025-11-26 14:00:00+05:30,LONG,1004.0,1006.0,587,1174.0,Take Profit
HDFCBANK-EQ,2025-11-26 14:05:00+05:30,2025-11-26 14:10:00+05:30,LONG,1006.45,1005.0,412,-597.4000000000187,Stop Loss
HDFCBANK-EQ,2025-11-26 14:40:00+05:30,2025-11-26 14:45:00+05:30,LONG,1004.15,1003.35,740,-591.9999999999663,Stop Loss
HDFCBANK-EQ,2025-11-26 15:00:00+05:30,2025-11-26 15:05:00+05:30,LONG,1003.5,1002.65,690,-586.5000000000157,Stop Loss
HDFCBANK-EQ,2025-11-28 11:10:00+05:30,2025-11-28 11:20:00+05:30,LONG,1011.05,1009.6,400,-579.9999999999727,Stop Loss
HDFCBANK-EQ,2025-11-28 12:30:00+05:30,2025-11-28 12:50:00+05:30,LONG,1011.9,1009.85,280,-573.9999999999873,Stop Loss
HDFCBANK-EQ,2025-12-04 13:00:00+05:30,2025-12-04 13:05:00+05:30,SHORT,995.8,995.3999999999999,2847,1138.800000000259,Take Profit
HDFCBANK-EQ,2025-12-04 13:50:00+05:30,2025-12-04 14:05:00+05:30,SHORT,993.0,994.2,484,-580.800000000022,Stop Loss
HDFCBANK-EQ,2025-12-04 14:10:00+05:30,2025-12-04 14:55:00+05:30,SHORT,994.1,995.8,338,-574.599999999977,Stop Loss
HDFCBANK-EQ,2025-12-10 11:15:00+05:30,2025-12-10 11:35:00+05:30,SHORT,992.1,989.3000000000001,406,1136.7999999999815,Take Profit
HDFCBANK-EQ,2025-12-10 12:55:00+05:30,2025-12-10 13:05:00+05:30,SHORT,986.4,985.4,1161,1161.0,Take Profit
