symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
RELIANCE-EQ,2024-11-26 14:50:00+05:30,2024-11-26 14:55:00+05:30,LONG,1295.45,1296.2500000000002,2499,1999.2000000004546,Take Profit
RELIANCE-EQ,2024-11-26 15:00:00+05:30,2024-11-26 15:05:00+05:30,LONG,1294.1,1296.8999999999996,728,2038.3999999998014,Take Profit
RELIANCE-EQ,2024-11-26 15:10:00+05:30,2024-11-26 15:10:00+05:30,LONG,1296.55,1296.55,1223,0.0,End of Day
RELIANCE-EQ,2024-11-27 13:55:00+05:30,2024-11-27 14:15:00+05:30,LONG,1298.35,1295.0,310,-1038.4999999999718,Stop Loss
RELIANCE-EQ,2024-11-29 13:20:00+05:30,2024-11-29 13:40:00+05:30,LONG,1296.65,1294.9,588,-1029.0,Stop Loss
RELIANCE-EQ,2024-11-29 14:35:00+05:30,2024-11-29 14:40:00+05:30,LONG,1292.7,1295.4000000000003,755,2038.500000000206,Take Profit
RELIANCE-EQ,2024-11-29 15:00:00+05:30,2024-11-29 15:10:00+05:30,LONG,1292.95,1291.65,800,-1039.9999999999636,Stop Loss
HDFCBANK-EQ,2024-11-25 11:45:00+05:30,2024-11-25 11:50:00+05:30,LONG,890.45,889.68,1337,-1029.4900000001276,Stop Loss
HDFCBANK-EQ,2024-11-25 12:15:00+05:30,2024-11-25 12:20:00+05:30,LONG,890.53,890.3,4432,-1019.3600000000806,Stop Loss
HDFCBANK-EQ,2024-11-25 15:00:00+05:30,2024-11-25 15:10:00+05:30,LONG,891.33,890.65,153,-104.04000000000974,End of Day
HDFCBANK-EQ,2024-11-27 12:10:00+05:30,2024-11-27 12:15:00+05:30,LONG,897.35,898.65,1551,2016.2999999999295,Take Profit
HDFCBANK-EQ,2024-11-27 12:20:00+05:30,2024-11-27 12:25:00+05:30,LONG,899.6,899.35,4113,-1028.25,Stop Loss
HDFCBANK-EQ,2024-11-27 12:30:00+05:30,2024-11-27 12:35:00+05:30,LONG,901.43,899.88,656,-1016.7999999999702,Stop Loss
HDFCBANK-EQ,2024-11-27 13:55:00+05:30,2024-11-27 15:00:00+05:30,LONG,901.13,907.4899999999999,316,2009.7599999999684,Take Profit
HDFCBANK-EQ,2024-11-27 15:05:00+05:30,2024-11-27 15:10:00+05:30,LONG,904.58,904.7400000000001,12849,2055.8400000010515,Take Profit
