symbol,entry_time,exit_time,direction,entry_price,exit_price,quantity,pnl,exit_reason
HDFCBANK-EQ,2024-11-25 12:15:00+05:30,2024-11-25 12:20:00+05:30,LONG,890.53,890.3,4347,-999.8100000000791,Stop Loss
HDFCBANK-EQ,2024-11-25 15:00:00+05:30,2024-11-25 15:10:00+05:30,LONG,891.33,890.65,150,-102.00000000000955,End of Day
HDFCBANK-EQ,2024-11-27 13:55:00+05:30,2024-11-27 15:00:00+05:30,LONG,901.13,907.4899999999999,311,1977.9599999999689,Take Profit
HDFCBANK-EQ,2024-11-27 15:05:00+05:30,2024-11-27 15:10:00+05:30,LONG,904.58,904.7400000000001,12609,2017.440000001032,Take Profit
